"State","Year","Crop","Area","Production"
"Tamil Nadu","2003","Pineapple","735.000000","23057"
"Tamil Nadu","2003","Plums","431.000000","0"
"Tamil Nadu","2003","Pome Fruit","8274.000000","58093"
"Tamil Nadu","2003","Pome Granet","514.000000","0"
"Tamil Nadu","2003","Potato","4341.000000","70103"
"Tamil Nadu","2003","Pump Kin","965.000000","0"
"Tamil Nadu","2003","Ragi","118439.000000","176381"
"Tamil Nadu","2003","Rapeseed &Mustard","376.000000","93"
"Tamil Nadu","2003","Redish","588.000000","0"
"Tamil Nadu","2003","Ribed Guard","338.000000","0"
"Tamil Nadu","2003","Rice","1396651.000000","3222776"
"Tamil Nadu","2003","Sesamum","83835.000000","29004"
"Tamil Nadu","2003","Small millets","68609.000000","42529"
"Tamil Nadu","2003","Snak Guard","813.000000","0"
"Tamil Nadu","2003","Sugarcane","192069.000000","19529277"
"Tamil Nadu","2003","Sunflower","10367.000000","13408"
"Tamil Nadu","2003","Sweet potato","1039.000000","15049"
"Tamil Nadu","2003","Tapioca","95022.000000","3201414"
"Tamil Nadu","2003","Tomato","22214.000000","225440"
"Tamil Nadu","2003","Turmeric","16181.000000","67250"
"Tamil Nadu","2003","Urad","185732.000000","75920"
"Tamil Nadu","2003","Varagu","4317.000000","4957"
"Tamil Nadu","2003","Water Melon","3711.000000","0"
"Tamil Nadu","2003","Yam","865.000000","0"
"Tamil Nadu","2004","Arecanut","5077.000000","7390"
"Tamil Nadu","2004","Arhar/Tur","43416.000000","28979"
"Tamil Nadu","2004","Bajra","97608.000000","124300"
"Tamil Nadu","2004","Banana","81498.000000","3461788"
"Tamil Nadu","2004","Cardamom","4936.000000","450"
"Tamil Nadu","2004","Cashewnut","104659.000000","44497"
"Tamil Nadu","2004","Castor seed","8269.000000","2598"
"Tamil Nadu","2004","Coconut ","357056.000000","4097000"
"Tamil Nadu","2004","Coriander","19350.000000","8391"
"Tamil Nadu","2004","Cotton(lint)","129364.000000","185960"
"Tamil Nadu","2004","Dry chillies","66990.000000","44631"
"Tamil Nadu","2004","Dry ginger","574.000000","11076"
"Tamil Nadu","2004","Garlic","443.000000","2632"
"Tamil Nadu","2004","Gram","6420.000000","3942"
"Tamil Nadu","2004","Groundnut","615877.000000","1005342"
"Tamil Nadu","2004","Horse-gram","67513.000000","20110"
"Tamil Nadu","2004","Jowar","376739.000000","252063"
"Tamil Nadu","2004","Maize","189893.000000","294717"
"Tamil Nadu","2004","Moong(Green Gram)","154959.000000","61760"
"Tamil Nadu","2004","Niger seed","1239.000000","0"
"Tamil Nadu","2004","Onion","26491.000000","256359"
"Tamil Nadu","2004","Other Kharif pulses","91578.000000","18642"
"Tamil Nadu","2004","Potato","5034.000000","79060"
"Tamil Nadu","2004","Ragi","108845.000000","154085"
"Tamil Nadu","2004","Rapeseed &Mustard","452.000000","109"
"Tamil Nadu","2004","Rice","1872822.000000","5061622"
"Tamil Nadu","2004","Sesamum","72725.000000","33840"
"Tamil Nadu","2004","Small millets","50576.000000","42869"
"Tamil Nadu","2004","Sugarcane","222188.000000","24457244"
"Tamil Nadu","2004","Sunflower","18152.000000","19303"
"Tamil Nadu","2004","Sweet potato","1397.000000","21118"
"Tamil Nadu","2004","Tapioca","110589.000000","4563776"
"Tamil Nadu","2004","Turmeric","21616.000000","118447"
"Tamil Nadu","2004","Urad","226364.000000","82998"
"Tamil Nadu","2004","Wheat","17.000000","0"
"Tamil Nadu","2005","Arecanut","4773.000000","9198"
"Tamil Nadu","2005","Arhar/Tur","37769.000000","20400"
"Tamil Nadu","2005","Bajra","81925.000000","94799"
"Tamil Nadu","2005","Banana","94648.000000","4647635"
"Tamil Nadu","2005","Black pepper","3745.000000","851"
"Tamil Nadu","2005","Cardamom","4887.000000","448"
"Tamil Nadu","2005","Cashewnut","106059.000000","43856"
"Tamil Nadu","2005","Castor seed","8391.000000","2777"
"Tamil Nadu","2005","Coconut ","370515.000000","48671"
"Tamil Nadu","2005","Coriander","21062.000000","6424"
"Tamil Nadu","2005","Cotton(lint)","109742.000000","168154"
"Tamil Nadu","2005","Dry chillies","49033.000000","31830"
"Tamil Nadu","2005","Dry ginger","660.000000","12735"
"Tamil Nadu","2005","Garlic","428.000000","2561"
"Tamil Nadu","2005","Gram","5907.000000","4007"
"Tamil Nadu","2005","Groundnut","618835.000000","1097592"
"Tamil Nadu","2005","Horse-gram","60415.000000","22023"
"Tamil Nadu","2005","Jowar","316274.000000","231449"
"Tamil Nadu","2005","Maize","202830.000000","0"
"Tamil Nadu","2005","Mesta","1.000000","0"
"Tamil Nadu","2005","Moong(Green Gram)","136699.000000","45881"
"Tamil Nadu","2005","Niger seed","638.000000","0"
"Tamil Nadu","2005","Onion","29169.000000","233796"
"Tamil Nadu","2005","Other Kharif pulses","68999.000000","21356"
"Tamil Nadu","2005","Potato","5005.000000","74593"
"Tamil Nadu","2005","Ragi","99549.000000","132172"
"Tamil Nadu","2005","Rapeseed &Mustard","528.000000","130"
"Tamil Nadu","2005","Rice","2050455.000000","5209433"
"Tamil Nadu","2005","Sannhamp","10.000000","0"
"Tamil Nadu","2005","Sesamum","65118.000000","30772"
"Tamil Nadu","2005","Small millets","40366.000000","30071"
"Tamil Nadu","2005","Soyabean","630.000000","0"
"Tamil Nadu","2005","Sugarcane","335397.000000","35113269"
"Tamil Nadu","2005","Sunflower","17056.000000","21148"
"Tamil Nadu","2005","Sweet potato","1417.000000","29555"
"Tamil Nadu","2005","Tapioca","127122.000000","4857440"
"Tamil Nadu","2005","Tobacco","5102.000000","7792"
"Tamil Nadu","2005","Turmeric","25970.000000","143358"
"Tamil Nadu","2005","Urad","215448.000000","70758"
"Tamil Nadu","2006","Arecanut","5526.000000","11904"
"Tamil Nadu","2006","Arhar/Tur","29127.000000","21334"
"Tamil Nadu","2006","Bajra","65512.000000","98969"
"Tamil Nadu","2006","Banana","105206.000000","5637371"
"Tamil Nadu","2006","Black pepper","3703.000000","843"
"Tamil Nadu","2006","Cardamom","4441.000000","404"
"Tamil Nadu","2006","Cashewnut","103968.000000","51057"
"Tamil Nadu","2006","Castor seed","5289.000000","1674"
"Tamil Nadu","2006","Coconut ","374604.000000","54299"
"Tamil Nadu","2006","Coriander","17425.000000","5676"
"Tamil Nadu","2006","Cotton(lint)","100339.000000","220864"
"Tamil Nadu","2006","Dry chillies","61418.000000","42719"
"Tamil Nadu","2006","Dry ginger","669.000000","12468"
"Tamil Nadu","2006","Garlic","528.000000","3139"
"Tamil Nadu","2006","Gram","5933.000000","3831"
"Tamil Nadu","2006","Groundnut","508032.000000","1006475"
"Tamil Nadu","2006","Horse-gram","55635.000000","32549"
"Tamil Nadu","2006","Jowar","294376.000000","293940"
"Tamil Nadu","2006","Maize","197782.000000","759112"
"Tamil Nadu","2006","Moong(Green Gram)","134071.000000","77404"
"Tamil Nadu","2006","Onion","29587.000000","258333"
"Tamil Nadu","2006","Potato","5190.000000","77443"
"Tamil Nadu","2006","Ragi","95478.000000","148148"
"Tamil Nadu","2006","Rapeseed &Mustard","344.000000","80"
"Tamil Nadu","2006","Rice","1931397.000000","6610607"
"Tamil Nadu","2006","Sesamum","52624.000000","27328"
"Tamil Nadu","2006","Small millets","52702.000000","61473"
"Tamil Nadu","2006","Sugarcane","391201.000000","48037332"
"Tamil Nadu","2006","Sunflower","26194.000000","47884"
"Tamil Nadu","2006","Sweet potato","1127.000000","18933"
"Tamil Nadu","2006","Tapioca","139628.000000","5635436"
"Tamil Nadu","2006","Tobacco","5041.000000","7724"
"Tamil Nadu","2006","Turmeric","30528.000000","175388"
"Tamil Nadu","2006","Urad","251014.000000","143053"
"Tamil Nadu","2006","Wheat","140.000000","0"
"Tamil Nadu","2007","Arecanut","5553.000000","11739"
"Tamil Nadu","2007","Arhar/Tur","30057.000000","21077"
"Tamil Nadu","2007","Bajra","59798.000000","85840"
"Tamil Nadu","2007","Banana","112793.000000","5384825"
"Tamil Nadu","2007","Black pepper","3130.000000","719"
"Tamil Nadu","2007","Cardamom","4404.000000","402"
"Tamil Nadu","2007","Cashewnut","101309.000000","57905"
"Tamil Nadu","2007","Castor seed","5184.000000","1624"
"Tamil Nadu","2007","Coconut ","383366.000000","54385"
"Tamil Nadu","2007","Coriander","13288.000000","5120"
"Tamil Nadu","2007","Cotton(lint)","99335.000000","200673"
"Tamil Nadu","2007","Dry chillies","67408.000000","34084"
"Tamil Nadu","2007","Dry ginger","625.000000","11898"
"Tamil Nadu","2007","Garlic","505.000000","2994"
"Tamil Nadu","2007","Gram","6800.000000","4587"
"Tamil Nadu","2007","Groundnut","535211.000000","1047586"
"Tamil Nadu","2007","Horse-gram","48448.000000","21339"
"Tamil Nadu","2007","Jowar","283526.000000","247836"
"Tamil Nadu","2007","Maize","223428.000000","810057"
"Tamil Nadu","2007","Moong(Green Gram)","158691.000000","46213"
"Tamil Nadu","2007","Onion","29809.000000","287208"
"Tamil Nadu","2007","Potato","4066.000000","68169"
"Tamil Nadu","2007","Ragi","93701.000000","175944"
"Tamil Nadu","2007","Rapeseed &Mustard","275.000000","67"
"Tamil Nadu","2007","Rice","1789170.000000","5039954"
"Tamil Nadu","2007","Sesamum","74376.000000","32201"
"Tamil Nadu","2007","Small millets","76604.000000","74168"
"Tamil Nadu","2007","Sugarcane","354022.000000","38070965"
"Tamil Nadu","2007","Sunflower","44177.000000","70203"
"Tamil Nadu","2007","Sweet potato","1088.000000","14780"
"Tamil Nadu","2007","Tapioca","140092.000000","5912307"
"Tamil Nadu","2007","Tobacco","5903.000000","9056"
"Tamil Nadu","2007","Turmeric","27303.000000","146008"
"Tamil Nadu","2007","Urad","307515.000000","79980"
"Tamil Nadu","2008","Arecanut","5612.000000","11061"
"Tamil Nadu","2008","Arhar/Tur","27483.000000","16703"
"Tamil Nadu","2008","Bajra","56672.000000","84021"
"Tamil Nadu","2008","Banana","115804.000000","5148134"
"Tamil Nadu","2008","Black pepper","3122.000000","716"
"Tamil Nadu","2008","Cardamom","4051.000000","370"
"Tamil Nadu","2008","Cashewnut","99168.000000","51667"
"Tamil Nadu","2008","Castor seed","5523.000000","1702"
"Tamil Nadu","2008","Coconut ","389429.000000","53620000"
"Tamil Nadu","2008","Coriander","14139.000000","4815"
"Tamil Nadu","2008","Cotton(lint)","114516.000000","187673"
"Tamil Nadu","2008","Dry chillies","65412.000000","32924"
"Tamil Nadu","2008","Dry ginger","817.000000","16340"
"Tamil Nadu","2008","Garlic","351.000000","2067"
"Tamil Nadu","2008","Gram","6852.000000","4355"
"Tamil Nadu","2008","Groundnut","489844.000000","974768"
"Tamil Nadu","2008","Horse-gram","44749.000000","21052"
"Tamil Nadu","2008","Jowar","258876.000000","213436"
"Tamil Nadu","2008","Maize","286639.000000","1257882"
"Tamil Nadu","2008","Moong(Green Gram)","138598.000000","31336"
"Tamil Nadu","2008","Onion","30255.000000","286040"
"Tamil Nadu","2008","Potato","4367.000000","80538"
"Tamil Nadu","2008","Ragi","90079.000000","169944"
"Tamil Nadu","2008","Rapeseed &Mustard","257.000000","63"
"Tamil Nadu","2008","Rice","1931603.000000","5183385"
"Tamil Nadu","2008","Sesamum","63693.000000","32242"
"Tamil Nadu","2008","Small millets","65168.000000","51394"
"Tamil Nadu","2008","Sugarcane","308800.000000","32798888"
"Tamil Nadu","2008","Sunflower","25755.000000","34356"
"Tamil Nadu","2008","Sweet potato","658.000000","8743"
"Tamil Nadu","2008","Tapioca","124301.000000","4533359"
"Tamil Nadu","2008","Tobacco","5379.000000","8214"
"Tamil Nadu","2008","Turmeric","29875.000000","172334"
"Tamil Nadu","2008","Urad","263671.000000","82983"
"Tamil Nadu","2009","Arecanut","5456.000000","10437"
"Tamil Nadu","2009","Arhar/Tur","26558.000000","20274"
"Tamil Nadu","2009","Bajra","54427.000000","82652"
"Tamil Nadu","2009","Banana","113681.000000","4887841"
"Tamil Nadu","2009","Black pepper","2790.000000","643"
"Tamil Nadu","2009","Cardamom","3650.000000","330"
"Tamil Nadu","2009","Cashewnut","99043.000000","49550"
"Tamil Nadu","2009","Castor seed","4896.000000","1521"
"Tamil Nadu","2009","Coconut ","400466.000000","5547100"
"Tamil Nadu","2009","Coriander","15977.000000","6315"
"Tamil Nadu","2009","Cotton(lint)","104095.000000","225448"
"Tamil Nadu","2009","Dry chillies","58476.000000","31230"
"Tamil Nadu","2009","Dry ginger","864.000000","13867"
"Tamil Nadu","2009","Garlic","330.000000","1954"
"Tamil Nadu","2009","Gram","7432.000000","4542"
"Tamil Nadu","2009","Groundnut","413011.000000","895718"
"Tamil Nadu","2009","Horse-gram","47231.000000","21816"
"Tamil Nadu","2009","Jowar","238476.000000","221960"
"Tamil Nadu","2009","Maize","244159.000000","1138126"
"Tamil Nadu","2009","Moong(Green Gram)","138138.000000","47673"
"Tamil Nadu","2009","Onion","31024.000000","302563"
"Tamil Nadu","2009","Potato","4611.000000","84683"
"Tamil Nadu","2009","Ragi","82335.000000","160939"
"Tamil Nadu","2009","Rapeseed &Mustard","262.000000","62"
"Tamil Nadu","2009","Rice","1845553.000000","5665258"
"Tamil Nadu","2009","Sesamum","62677.000000","29021"
"Tamil Nadu","2009","Small millets","33141.000000","31244"
"Tamil Nadu","2009","Sugarcane","293329.000000","29758209"
"Tamil Nadu","2009","Sunflower","14268.000000","18975"
"Tamil Nadu","2009","Sweet potato","778.000000","11381"
"Tamil Nadu","2009","Tapioca","118647.000000","4089545"
"Tamil Nadu","2009","Tobacco","7051.000000","10741"
"Tamil Nadu","2009","Turmeric","33366.000000","169071"
"Tamil Nadu","2009","Urad","259722.000000","98712"
"Tamil Nadu","2010","Arhar/Tur","35751.000000","23669"
"Tamil Nadu","2010","Castor seed","5972.000000","1711"
"Tamil Nadu","2010","Cotton(lint)","120765.000000","247930"
"Tamil Nadu","2010","Gram","7296.000000","4936"
"Tamil Nadu","2010","Groundnut","385509.000000","895638"
"Tamil Nadu","2010","Horse-gram","47320.000000","21729"
"Tamil Nadu","2010","Maize","230489.000000","1027536"
"Tamil Nadu","2010","Moong(Green Gram)","171666.000000","57683"
"Tamil Nadu","2010","Ragi","75650.000000","171096"
"Tamil Nadu","2010","Rice","1905726.000000","5792415"
"Tamil Nadu","2010","Sugarcane","315961.000000","34251796"
"Tamil Nadu","2010","Sunflower","8718.000000","10036"
"Tamil Nadu","2010","Urad","304432.000000","123011"
"Tamil Nadu","2011","Arecanut","6509.000000","15948"
"Tamil Nadu","2011","Arhar/Tur","35968.000000","31292"
"Tamil Nadu","2011","Bajra","46664.000000","114447"
"Tamil Nadu","2011","Banana","103107.000000","4505435"
"Tamil Nadu","2011","Black pepper","3767.000000","856"
"Tamil Nadu","2011","Cardamom","4321.000000","393"
"Tamil Nadu","2011","Cashewnut","97033.000000","25532"
"Tamil Nadu","2011","Castor seed","6202.000000","1861"
"Tamil Nadu","2011","Coconut ","419400.000000","6200900000"
"Tamil Nadu","2011","Coriander","10804.000000","5049"
"Tamil Nadu","2011","Cotton(lint)","135805.000000","381769"
"Tamil Nadu","2011","Dry chillies","56442.000000","24640"
"Tamil Nadu","2011","Dry ginger","635.000000","7011"
"Tamil Nadu","2011","Garlic","442.000000","2544"
"Tamil Nadu","2011","Gram","8592.000000","5520"
"Tamil Nadu","2011","Groundnut","385612.000000","1060654"
"Tamil Nadu","2011","Horse-gram","68968.000000","37181"
"Tamil Nadu","2011","Jowar","197696.000000","252521"
"Tamil Nadu","2011","Jute","3.000000","0"
"Tamil Nadu","2011","Maize","280629.000000","1695467"
"Tamil Nadu","2011","Moong(Green Gram)","164069.000000","85118"
"Tamil Nadu","2011","Onion","34913.000000","376947"
"Tamil Nadu","2011","Potato","4673.000000","92207"
"Tamil Nadu","2011","Ragi","82805.000000","224862"
"Tamil Nadu","2011","Rapeseed &Mustard","344.000000","84"
"Tamil Nadu","2011","Rice","1903772.000000","7458657"
"Tamil Nadu","2011","Small millets","30150.000000","36407"
"Tamil Nadu","2011","Sugarcane","346350.000000","38974842"
"Tamil Nadu","2011","Sunflower","13610.000000","24622"
"Tamil Nadu","2011","Sweet potato","390.000000","7991"
"Tamil Nadu","2011","Tapioca","105350.000000","3967751"
"Tamil Nadu","2011","Tobacco","2868.000000","8205"
"Tamil Nadu","2011","Turmeric","67246.000000","368413"
"Tamil Nadu","2011","Urad","308263.000000","178816"
"Tamil Nadu","2011","Wheat","30.000000","0"
"Tamil Nadu","2012","Arhar/Tur","42065.000000","33105"
"Tamil Nadu","2012","Castor seed","12174.000000","1749.5299999999995"
"Tamil Nadu","2012","Cotton(lint)","117417.000000","208517"
"Tamil Nadu","2012","Gram","7036.000000","4531"
"Tamil Nadu","2012","Groundnut","339361.000000","785362"
"Tamil Nadu","2012","Horse-gram","63505.000000","25455"
"Tamil Nadu","2012","Maize","291052.000000","946363"
"Tamil Nadu","2012","Moong(Green Gram)","118615.000000","33674"
"Tamil Nadu","2012","Ragi","70294.000000","138011"
"Tamil Nadu","2012","Rice","1493276.000000","4050334"
"Tamil Nadu","2012","Sugarcane","348379.000000","34014097"
"Tamil Nadu","2012","Sunflower","10782.000000","11374"
"Tamil Nadu","2012","Urad","208625.000000","88706"
"Tamil Nadu","2013","Arecanut","6695.000000","8619"
"Tamil Nadu","2013","Arhar/Tur","59643.000000","57666"
"Tamil Nadu","2013","Bajra","54412.000000","117436"
"Tamil Nadu","2013","Banana","92463.000000","3840375"
"Tamil Nadu","2013","Black pepper","3918.000000","860"
"Tamil Nadu","2013","Cardamom","4044.000000","366"
"Tamil Nadu","2013","Cashewnut","92138.000000","26273"
"Tamil Nadu","2013","Castor seed","6377.000000","1990"
"Tamil Nadu","2013","Coconut ","428538.000000","4668000000"
"Tamil Nadu","2013","Coriander","7527.000000","2614"
"Tamil Nadu","2013","Cotton(lint)","150963.000000","416560"
"Tamil Nadu","2013","Dry chillies","41401.000000","11294"
"Tamil Nadu","2013","Dry ginger","304.000000","2117"
"Tamil Nadu","2013","Garlic","506.000000","2889"
"Tamil Nadu","2013","Gram","8908.000000","5823"
"Tamil Nadu","2013","Groundnut","336621.000000","915884"
"Tamil Nadu","2013","Horse-gram","88733.000000","56869"
"Tamil Nadu","2013","Jowar","347131.000000","513313"
"Tamil Nadu","2013","Maize","380429.000000","2245216"
"Tamil Nadu","2013","Moong(Green Gram)","195285.000000","151400"
"Tamil Nadu","2013","Onion","24987.000000","240371"
"Tamil Nadu","2013","Potato","5919.000000","122737"
"Tamil Nadu","2013","Ragi","118699.000000","362343"
"Tamil Nadu","2013","Rapeseed &Mustard","576.000000","140"
"Tamil Nadu","2013","Rice","1725730.000000","7115195"
"Tamil Nadu","2013","Small millets","32404.000000","35171"
